count,rank,word
"63536.0
",1272,regarded
"63526.5
",1273,fashion
"63492.5
",1274,report
"63479.8
",1275,coast
"63422.8
",1276,daily
"63420.5
",1277,file
"63340.6
",1278,shoulder
"63312.9
",1279,surprised
"63252.7
",1280,faces
"63179.2
",1281,succeeded
"63162.6
",1282,birds
"63155.4
",1283,distribution
"63124.6
",1284,royal
"63090.6
",1285,song
"63067.6
",1286,wealth
"63064.5
",1287,comfort
"63013.0
",1288,failed
"62979.8
",1289,freedom
"62951.3
",1290,peculiar
"62941.8
",1291,anyone
"62895.1
",1292,advance
"62856.4
",1293,gentle
"62831.1
",1294,surely
"62815.2
",1295,animals
"62808.1
",1296,waited
"62770.9
",1297,secure
"62740.1
",1298,desired
"62726.6
",1299,grass
"62649.9
",1300,touched
"62645.1
",1301,occupied
"62587.4
",1302,draw
"62536.0
",1303,stage
"62479.8
",1304,portion
"62460.0
",1305,expressed
"62316.0
",1306,opening
"62288.3
",1307,june
"62147.5
",1308,spirits
"62138.0
",1309,fish
"62119.8
",1310,tongue
"62114.3
",1311,capital
"61966.4
",1312,angry
"61954.5
",1313,growing
"61954.5
",1314,served
"61920.5
",1315,carriage
"61892.8
",1316,weather
"61786.0
",1317,breast
"61503.5
",1318,presently
"61384.9
",1319,snow
"61377.8
",1320,David
"61338.2
",1321,papers
"61325.5
",1322,necessity
"61313.7
",1323,practice
"61248.0
",1324,claim
"61220.3
",1325,hast
"61160.2
",1326,education
"61096.9
",1327,sharp
"60998.8
",1328,prince
"60987.7
",1329,permitted
"60983.0
",1330,group
"60982.2
",1331,enemies
"60967.2
",1332,robert
"60926.0
",1333,played
"60896.7
",1334,throughout
"60858.0
",1335,pity
"60836.6
",1336,expense
"60770.2
",1337,yours
"60752.8
",1338,million
"60647.5
",1339,add
"60553.4
",1340,pray
"60553.4
",1341,taught
"60525.7
",1342,explained
"60525.7
",1343,tired
"60475.9
",1344,leading
"60435.5
",1345,kill
"60402.3
",1346,shadow
"60384.9
",1347,companion
"60339.8
",1348,weight
"60298.6
",1349,mass
"60226.7
",1350,established
"60210.0
",1351,suffered
"60200.5
",1352,gray
"60085.0
",1353,brave
"60068.4
",1354,thin
"60044.7
",1355,satisfied
"60002.0
",1356,check
"59979.0
",1357,virtue
"59969.5
",1358,golden
"59925.2
",1359,numerous
"59873.8
",1360,frequently
"59843.0
",1361,famous
"59831.9
",1362,telling
"59634.9
",1363,powerful
"59632.5
",1364,alive
"59569.2
",1365,waters
"59565.3
",1366,national
"59510.7
",1367,weak
"59479.8
",1368,divine
"59413.4
",1369,material
"59406.2
",1370,principal
"59324.8
",1371,gathered
"59261.5
",1372,suggested
"59180.8
",1373,frank
"59172.1
",1374,valley
"59171.3
",1375,guess
"59160.2
",1376,finding
"59051.8
",1377,yellow
"58979.8
",1378,heat
"58941.1
",1379,remains
"58939.5
",1380,bent
"58899.1
",1381,seized
"58892.8
",1382,guard
"58840.6
",1383,equally
"58811.3
",1384,naturally
"58805.8
",1385,box
"58805.8
",1386,remarkable
"58789.2
",1387,gods
"58760.7
",1388,moon
"58710.8
",1389,slight
"58699.8
",1390,style
"58669.7
",1391,pointed
"58632.5
",1392,saved
"58556.6
",1393,windows
"58551.8
",1394,crossed
"58498.8
",1395,louis
"58458.5
",1396,pounds
"58451.3
",1397,ain't
"58378.6
",1398,evidently
"58369.9
",1399,principle
"58268.6
",1400,immediate
"58218.0
",1401,willing
"58195.8
",1402,consequence
"58188.7
",1403,richard
"58148.3
",1404,principles
"58140.4
",1405,characters
"58106.4
",1406,paul
"58088.2
",1407,season
"58020.2
",1408,remarked
"57960.1
",1409,science
"57959.3
",1410,tender
"57946.6
",1411,worked
"57772.6
",1412,grown
"57721.1
",1413,whispered
"57714.8
",1414,interested
"57661.0
",1415,quarter
"57518.6
",1416,midst
"57509.9
",1417,liked
"57495.7
",1418,advanced
"57471.1
",1419,apparently
"57458.5
",1420,bore
"57456.9
",1421,pwh
"57449.0
",1422,active
"57389.6
",1423,noticed
"57388.9
",1424,aware
"57341.4
",1425,thomas
"57326.4
",1426,uncle
"57295.5
",1427,list
"57292.3
",1428,dangerous
"57283.6
",1429,august
"57251.2
",1430,calm
"57225.1
",1431,genius
"57211.6
",1432,sacred
"57199.0
",1433,kingdom
"57187.9
",1434,entire
"57115.1
",1435,popular
"57040.8
",1436,unknown
"57038.4
",1437,nice
"57035.2
",1438,habit
"56981.4
",1439,spanish
"56835.1
",1440,familiar
"56832.7
",1441,reader
"56807.4
",1442,published
"56755.2
",1443,direct
"56748.8
",1444,handsome
"56740.1
",1445,you'll
"56737.0
",1446,joined
"56699.0
",1447,actually
"56630.2
",1448,kings
"56603.3
",1449,sd
"56561.3
",1450,posted
"56555.8
",1451,approach
"56527.3
",1452,Washington
"56509.9
",1453,hearing
"56455.3
",1454,needed
"56113.5
",1455,increased
"56094.6
",1456,walking
"55893.6
",1457,twice
"55850.1
",1458,throw
"55849.3
",1459,intellectual
"55847.7
",1460,appointed
"55827.2
",1461,wisdom
"55810.5
",1462,ceased
"55776.5
",1463,truly
"55771.8
",1464,numbers
"55718.0
",1465,demanded
"55667.3
",1466,priest
"55666.6
",1467,wounded
"55657.1
",1468,sorrow
"55626.2
",1469,drive
"55610.4
",1470,fault
"55604.1
",1471,listened
"55599.3
",1472,palace
"55588.2
",1473,affair
"55576.4
",1474,contact
"55568.5
",1475,distinguished
"55551.0
",1476,station
"55452.9
",1477,beat
"55431.6
",1478,distributed
"55405.5
",1479,e
"55400.7
",1480,listen
"55327.9
",1481,Italy
"55324.0
",1482,fool
"55307.4
",1483,becomes
"55264.7
",1484,watching
"55227.5
",1485,hurt
"55209.3
",1486,wants
"55193.5
",1487,express
"55186.3
",1488,occurred
"55161.8
",1489,favour
"55161.8
",1490,height
"55123.0
",1491,size
"55074.8
",1492,edge
"55021.8
",1493,subjects
"54999.6
",1494,task
"54945.8
",1495,follows
"54938.7
",1496,interests
"54922.9
",1497,nine
"54921.3
",1498,sympathy
"54920.5
",1499,burst
"54835.9
",1500,putting
"54816.9
",1501,dressed
"54796.3
",1502,lifted
"54772.6
",1503,hopes
"54764.7
",1504,suffer
"54731.4
",1505,noise
"54720.4
",1506,smiling
"54627.8
",1507,rode
"54559.0
",1508,tells
"54524.9
",1509,minds
"54471.1
",1510,farther
"54426.1
",1511,literature
"54407.9
",1512,vessel
"54381.0
",1513,affection
"54363.6
",1514,suffering
"54343.8
",1515,proceeded
"54333.5
",1516,flesh
"54172.9
",1517,advice
"54172.9
",1518,grand
"54168.9
",1519,carrying
"54149.2
",1520,legs
"54147.6
",1521,Spain
"54054.2
",1522,post
"54031.3
",1523,collection
"54020.2
",1524,empty
"54009.9
",1525,rank
"54009.1
",1526,storm
"53975.9
",1527,god's
"53930.8
",1528,imagine
"53915.0
",1529,wore
"53904.7
",1530,duties
"53846.2
",1531,admitted
"53834.3
",1532,countries
"53783.7
",1533,pocket
"53776.5
",1534,arrival
"53768.6
",1535,imagination
"53753.6
",1536,driven
"53742.5
",1537,loud
"53699.0
",1538,sentence
"53673.7
",1539,lovely
"53589.0
",1540,extraordinary
"53551.8
",1541,November
"53541.6
",1542,December
"53527.3
",1543,happen
"53502.8
",1544,absence
"53488.6
",1545,breakfast
"53423.7
",1546,population
"53413.4
",1547,thank
"53386.5
",1548,rules
"53168.1
",1549,inhabitants
"53157.9
",1550,series
"53113.6
",1551,laughing
"53096.2
",1552,address
"53061.3
",1553,relief
"52958.5
",1554,bird
"52920.5
",1555,owner
"52901.5
",1556,impression
"52896.8
",1557,satisfaction
"52869.9
",1558,coat
"52846.2
",1559,prepare
"52841.4
",1560,relations
"52710.9
",1561,shape
"52703.0
",1562,birth
"52677.6
",1563,rapidly
"52676.9
",1564,smoke
"52657.1
",1565,January
"52657.1
",1566,mother+'s
"52618.3
",1567,machine
"52615.1
",1568,content
"52606.4
",1569,consideration
"52581.1
",1570,accompanied
"52519.4
",1571,regular
"52512.3
",1572,moving
"52512.3
",1573,stands
"52482.2
",1574,wholly
"52449.0
",1575,teeth
"52407.1
",1576,busy
"52378.6
",1577,treated
"52322.4
",1578,burning
"52312.9
",1579,shame
"52292.4
",1580,quality
"52212.5
",1581,bay
"52201.4
",1582,discover
"52123.1
",1583,inside
"52105.7
",1584,brain
"52100.9
",1585,soil
"52050.3
",1586,completely
"52049.5
",1587,message
"52000.4
",1588,ring
"51981.4
",1589,resolved
"51950.6
",1590,calling
"51940.3
",1591,phrase
"51907.1
",1592,acts
"51888.9
",1593,mention
"51832.7
",1594,square
"51818.5
",1595,pair
"51798.7
",1596,won
"51777.3
",1597,title
"51713.3
",1598,understanding
"51687.9
",1599,Sunday
"51674.5
",1600,fruit
"51668.9
",1601,mad
"51593.8
",1602,forces
"51591.4
",1603,included
"51547.1
",1604,tea
"51540.0
",1605,rocks
"51456.1
",1606,nearer
"51427.7
",1607,slaves
"51396.0
",1608,falling
"51394.4
",1609,absolutely
"51380.2
",1610,slow
"51315.3
",1611,bearing
"51306.6
",1612,mercy
"51297.9
",1613,larger
"51285.2
",1614,explain
"51210.9
",1615,contain
"51205.3
",1616,grief
"51200.6
",1617,soldier
"51135.7
",1618,wasn't
"51077.2
",1619,countenance
"51055.8
",1620,previous
"51050.3
",1621,explanation
"51009.1
",1622,welcome
"51006.8
",1623,proposed
"50987.8
",1624,prayer
"50977.5
",1625,stars
"50905.5
",1626,Germany
"50725.9
",1627,belief
"50691.1
",1628,informed
"50676.1
",1629,moments
"50673.7
",1630,poetry
"50650.8
",1631,constant
"50619.9
",1632,buy
"50604.9
",1633,final
"50587.5
",1634,faithful
"50551.9
",1635,ride
"50464.8
",1636,policy
"50460.9
",1637,supper
"50447.4
",1638,drawing
"50435.6
",1639,excitement
"50335.1
",1640,dying
"50257.6
",1641,demand
"50245.7
",1642,fighting
"50201.4
",1643,fields
"50184.8
",1644,drove
"50168.2
",1645,upper
"50041.6
",1646,sum
"49999.7
",1647,Philip
"49955.4
",1648,motion
"49929.2
",1649,assistance
"49903.1
",1650,forty
"49899.2
",1651,April
"49887.3
",1652,stones
"49840.6
",1653,Edward
"49820.1
",1654,fees
"49809.8
",1655,kindly
"49803.5
",1656,dignity
"49718.8
",1657,catch
"49715.6
",1658,October
"49654.7
",1659,seated
"49642.1
",1660,knees
"49628.6
",1661,amongst
"49580.4
",1662,current
"49578.8
",1663,sending
"49574.0
",1664,parties
"49571.7
",1665,objects
"49550.3
",1666,gained
"49544.8
",1667,bitter
"49520.2
",1668,possibly
"49489.4
",1669,slave
"49480.7
",1670,separate
"49427.7
",1671,loose
"49423.7
",1672,text
"49391.3
",1673,receiving
"49369.1
",1674,worst
"49339.1
",1675,sold
"49305.0
",1676,don
"49262.3
",1677,credit
"49225.9
",1678,chosen
"49174.5
",1679,hoped
"49171.3
",1680,printed
"49161.1
",1681,terror
"49124.7
",1682,features
"49101.7
",1683,fond
"49074.0
",1684,control
"49070.1
",1685,capable
"49002.8
",1686,fifteen
"48968.0
",1687,doesn't
"48962.5
",1688,firm
"48948.2
",1689,superior
"48839.1
",1690,cruel
"48809.8
",1691,spiritual
"48809.0
",1692,Harry
"48752.0
",1693,splendid
"48702.2
",1694,proof
"48635.7
",1695,pressed
"48619.1
",1696,sooner
"48614.4
",1697,join
"48561.4
",1698,process
"48528.9
",1699,crime
"48502.8
",1700,dust
"48494.9
",1701,instantly
"48475.9
",1702,lands
"48472.8
",1703,relation
"48413.4
",1704,doors
"48411.1
",1705,concerned
"48404.7
",1706,deeply
"48402.4
",1707,practical
"48371.5
",1708,colour
"48331.2
",1709,sing
"48261.5
",1710,destroy
"48238.6
",1711,anger
"48223.6
",1712,distributing
"48202.2
",1713,results
"48197.5
",1714,increase
"48062.2
",1715,reasons
"48059.8
",1716,nose
"48021.0
",1717,friendly
"47983.8
",1718,entrance
"47962.5
",1719,rooms
"47956.2
",1720,admit
"47924.5
",1721,supply
"47921.3
",1722,clean
"47849.4
",1723,useful
"47824.0
",1724,yesterday
"47818.5
",1725,delicate
"47778.1
",1726,fail
"47737.8
",1727,continue
"47699.0
",1728,remove
"47673.7
",1729,addressed
"47671.3
",1730,choice
"47619.9
",1731,huge
"47619.1
",1732,needs
"47608.8
",1733,wear
"47599.4
",1734,blind
"47589.1
",1735,unable
"47574.0
",1736,cover
"47550.3
",1737,double
"47530.5
",1738,victory
"47519.4
",1739,dozen
"47490.2
",1740,constantly
"47487.8
",1741,level
"47392.1
",1742,India
"47389.7
",1743,release
"47332.7
",1744,rough
"47325.6
",1745,ended
"47324.0
",1746,shows
"47316.9
",1747,fly
"47267.9
",1748,praise
"47254.4
",1749,devil
"47194.3
",1750,ahead
"47190.3
",1751,smith
"47128.6
",1752,connected
"47110.4
",1753,degrees
"47094.6
",1754,gain
"47084.3
",1755,addition
"47063.0
",1756,committed
"47055.8
",1757,chamber
"47051.9
",1758,notes
"47021.8
",1759,Italian
"46902.4
",1760,gradually
"46877.8
",1761,acquaintance
"46854.1
",1762,bought
"46847.0
",1763,souls
"46837.5
",1764,mission
"46810.6
",1765,sacrifice
"46797.1
",1766,cities
"46768.7
",1767,mistake
"46752.0
",1768,exercise
"46747.3
",1769,conscience
"46717.2
",1770,based
"46691.1
",1771,car
"46646.8
",1772,buried
"46621.5
",1773,theory
"46561.4
",1774,commanded
"46560.6
",1775,nobody
"46464.9
",1776,minister
"46446.7
",1777,closely
"46407.9
",1778,energy
"46399.2
",1779,dick
"46386.5
",1780,bare
"46382.6
",1781,fought
"46369.9
",1782,partly
"46298.7
",1783,mistress
"46287.7
",1784,hate
"46271.0
",1785,arose
"46253.6
",1786,playing
"46252.1
",1787,color
"46240.2
",1788,lake
"46193.5
",1789,safety
"46145.2
",1790,provisions
"46112.0
",1791,description
"46108.9
",1792,asleep
"46093.8
",1793,centre
"46085.1
",1794,faint
"46053.5
",1795,thinks
"46044.8
",1796,parents
"46024.2
",1797,escaped
"45995.7
",1798,careful
"45987.8
",1799,enjoy
"45918.2
",1800,drop
"45799.5
",1801,brilliant
"45788.4
",1802,brief
"45758.4
",1803,bringing
"45744.1
",1804,worship
"45735.4
",1805,goods
"45733.1
",1806,tale
"45696.7
",1807,skin
"45695.9
",1808,roof
"45689.6
",1809,grey
"45680.1
",1810,highly
"45638.1
",1811,crown
"45581.2
",1812,castle
"45567.7
",1813,excited
"45558.2
",1814,throne
"45524.2
",1815,stated
"45463.3
",1816,despair
"45457.8
",1817,ease
"45447.5
",1818,attached
"45438.8
",1819,total
"45424.5
",1820,kindness
"45375.5
",1821,mile
"45309.8
",1822,citizens
"45281.3
",1823,circle
"45281.3
",1824,dull
"45269.5
",1825,extreme
"45264.7
",1826,clouds
"45251.3
",1827,figures
"45248.1
",1828,intention
"45241.0
",1829,prison
"45215.7
",1830,term
"45181.6
",1831,assured
"45123.9
",1832,hidden
"45123.1
",1833,thoroughly
"45107.3
",1834,cup
"45100.2
",1835,member
"44958.5
",1836,civil
"44943.5
",1837,apply
"44925.3
",1838,labor
"44877.1
",1839,everywhere
"44856.5
",1840,intelligence
"44825.6
",1841,strike
"44822.5
",1842,fairly
"44817.7
",1843,comply
"44813.0
",1844,fellows
"44742.6
",1845,haven't
"44675.3
",1846,event
"44659.5
",1847,gently
"44629.4
",1848,connection
"44625.5
",1849,protection
"44568.5
",1850,conscious
"44551.1
",1851,edition
"44487.0
",1852,directed
"44473.6
",1853,pulled
"44454.6
",1854,flight
"44453.8
",1855,evident
"44441.1
",1856,surrounded
"44411.9
",1857,wishes
"44411.9
",1858,yards
"44401.6
",1859,voices
"44397.6
",1860,weary
"44368.4
",1861,couple
"44354.1
",1862,variety
"44316.1
",1863,whilst
"44293.2
",1864,volume
"44279.0
",1865,details
"44260.0
",1866,older
"44256.0
",1867,requirements
"44253.6
",1868,custom
"44248.1
",1869,apart
"44208.5
",1870,bow
"44175.3
",1871,awful
"44135.8
",1872,everybody
"44127.9
",1873,labour
"44097.8
",1874,asking
"44066.9
",1875,lover
"44052.7
",1876,showing
"44021.8
",1877,introduced
"43998.9
",1878,suit
"43985.4
",1879,becoming
"43982.3
",1880,composed
"43978.3
",1881,plans
"43966.5
",1882,rendered
"43960.1
",1883,pictures
"43949.8
",1884,lest
"43949.8
",1885,volunteers
"43942.7
",1886,singing
"43919.0
",1887,eager
"43892.9
",1888,precious
"43885.0
",1889,paused
"43847.0
",1890,require
"43838.3
",1891,meat
"43837.5
",1892,whenever
"43784.5
",1893,milk
"43682.4
",1894,dogs
"43611.2
",1895,successful
"43609.7
",1896,plants
"43605.7
",1897,vision
"43603.3
",1898,rare
"43561.4
",1899,granted
"43533.7
",1900,raise
"43529.8
",1901,Egypt
"43503.6
",1902,manners
"43494.9
",1903,cousin
"43454.6
",1904,you've
"43431.7
",1905,development
"43405.5
",1906,Arthur
"43402.4
",1907,obs
"43305.1
",1908,cool
"43233.9
",1909,trial
"43177.7
",1910,learning
"43176.9
",1911,approached
"43143.7
",1912,bridge
"43081.2
",1913,abroad
"43071.7
",1914,devoted
"43055.9
",1915,paying
"43044.0
",1916,literary
"42938.0
",1917,writer
"42935.6
",1918,fn
"42903.2
",1919,Israel
"42899.2
",1920,disappeared
"42888.9
",1921,interrupted
"42862.8
",1922,stock
"42829.6
",1923,readers
"42801.9
",1924,dreadful
"42767.9
",1925,female
"42699.1
",1926,protect
"42696.7
",1927,accustomed
"42695.1
",1928,Virginia
"42657.9
",1929,type
"42656.3
",1930,recognized
"42649.2
",1931,salt
"42641.3
",1932,destroyed
"42635.0
",1933,signs
"42613.6
",1934,innocent
"42601.8
",1935,temper
"42597.0
",1936,plenty
"42596.2
",1937,pope
"42559.0
",1938,avoid
"42480.7
",1939,hurried
"42461.7
",1940,represented
"42434.8
",1941,favor
"42347.0
",1942,mental
"42329.6
",1943,attitude
"42271.9
",1944,returning
"42255.2
",1945,admiration
"42245.0
",1946,brothers
"42233.9
",1947,anxiety
"42223.6
",1948,queen
"42216.5
",1949,teach
"42207.8
",1950,count
"42203.8
",1951,curiosity
"42188.8
",1952,solemn
"42152.4
",1953,causes
"42102.5
",1954,vessels
"42082.0
",1955,compelled
"42075.7
",1956,dance
"42072.5
",1957,hotel
"42017.9
",1958,wicked
"41992.6
",1959,fled
"41987.0
",1960,kissed
"41921.4
",1961,guns
"41911.9
",1962,fill
"41884.2
",1963,visible
"41825.7
",1964,younger
"41750.5
",1965,guide
"41745.7
",1966,earnest
"41729.1
",1967,actual
"41728.3
",1968,companions
"41725.2
",1969,prisoner
"41704.6
",1970,miserable
"41692.0
",1971,lad
"41617.6
",1972,harm
"41499.7
",1973,views
"41490.2
",1974,Irish
"41479.9
",1975,utterly
"41431.7
",1976,ends
"41349.4
",1977,shop
"41339.1
",1978,stairs
"41335.1
",1979,pardon
"41319.3
",1980,gay
"41312.2
",1981,beg
"41303.5
",1982,seldom
"41287.7
",1983,kinds
"41281.4
",1984,record
"41278.2
",1985,fat
"41232.3
",1986,sand
"41203.8
",1987,violent
"41195.1
",1988,branches
"41185.6
",1989,inquired
"41152.4
",1990,IV
"41145.3
",1991,September
"41117.6
",1992,worn
"41105.7
",1993,Ireland
"41104.1
",1994,flat
"41101.0
",1995,departure
"41099.4
",1996,delivered
"41080.4
",1997,gift
"41073.3
",1998,ruin
"41029.8
",1999,skill
"40983.1
",2000,cattle
"40935.6
",2001,equipment
"40926.1
",2002,temple
"40860.5
",2003,calls
"40843.1
",2004,earlier
"40827.2
",2005,license
"40818.5
",2006,visited
"40812.2
",2007,en
"40810.6
",2008,consent
"40787.7
",2009,sufficiently
"40772.7
",2010,natives
"40752.1
",2011,wound
"40713.3
",2012,laughter
"40691.2
",2013,contained
"40691.2
",2014,perceived
"40669.8
",2015,scattered
"40661.1
",2016,whence
"40657.9
",2017,rushed
"40639.0
",2018,chiefly
"40614.4
",2019,bold
"40597.0
",2020,anywhere
"40545.6
",2021,witness
"40523.4
",2022,foolish
"40487.8
",2023,helped
"40483.9
",2024,kitchen
"40483.9
",2025,sell
"40479.1
",2026,anybody
"40477.6
",2027,self
"40476.0
",2028,extremely
"40449.1
",2029,treatment
"40414.3
",2030,throat
"40383.4
",2031,dreams
"40380.2
",2032,patient
"40372.3
",2033,speed
"40351.0
",2034,growth
"40347.8
",2035,quantity
"40314.6
",2036,Latin
"40278.2
",2037,immense
"40262.4
",2038,conclusion
"40222.0
",2039,computer
"40214.1
",2040,affected
"40200.7
",2041,severe
"40180.9
",2042,excuse
"40169.8
",2043,triumph
"40165.1
",2044,origin
"40161.1
",2045,Joseph
"40160.3
",2046,slept
"40157.1
",2047,eternal
"40157.1
",2048,thine
"40127.9
",2049,audience
"40117.6
",2050,pages
